run_id,run_name,sweep_id,sweep_name,run_state,category,rl_enabled,aux_enabled,kl_enabled,topology_enabled,cpb_enabled,multi_epoch_ppo,replay_buffer_enabled,lm_reward_enabled,train_iters,use_rl_loss,rl_loss_coeff,moe_aux_loss_coeff,rl_reward_type,rl_discount_factor,rl_ppo_epochs,rl_replay_buffer_size,rl_lm_reward_coeff,rl_ppo_extra_lr,rl_reward_topn,rl_ppo_entropy_coeff,rl_algorithm,rl_ppo_baseline_type,rl_critic_hidden_dims,rl_normalize_rewards,rl_use_ema_loads,rl_critic_layer_aware,rl_ppo_clip_ratio,rl_ppo_reeval,kl_loss_coeff,moe_router_topology_aware,moe_router_topology_lambda,moe_router_critical_path_bias,moe_router_critical_path_topn,moe_router_critical_path_alpha,eval_critical_path,eval_lm_loss,eval_locality_ratio,eval_wall_time_sec,train_lm_loss,train_aux_loss,train_rl_loss,train_rl_mean_reward,train_rl_policy_loss,train_rl_value_loss,train_rl_entropy_bonus,train_rl_mean_advantage,train_grad_norm,train_num_tokens_on_critical_path,hellaswag,arc_challenge,winogrande,benchmark_avg,run_url,rl_per_token_rewards,moe_router_enable_expert_bias,moe_router_score_function,moe_router_bias_update_rate
0wcbphae,ptbin_n2_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.1_nocrit_aux0.01_r00,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3472.820068359375,2.788815975189209,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/0wcbphae,False,,,
00kd4x0z,norl_aux0.01_r37,a4i0r9oo,rl-entropy-gamma,finished,Aux,False,True,False,False,False,False,False,False,1500.0,False,0.001,0.01,entropy,0.0,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3573.6201171875,2.7390079498291016,0.2539428472518921,51.1349733020179,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/00kd4x0z,False,,,
nn6vcwsg,norl_aux0.005_r36,a4i0r9oo,rl-entropy-gamma,finished,Aux,False,True,False,False,False,False,False,False,1500.0,False,0.001,0.005,entropy,0.0,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3869.3798828125,2.6913115978240967,0.2535553276538849,25.222750549204648,,,,,,,,,,,64.6,53.7,70.8,63.03,https://wandb.ai/nvr-israel/qwen3-router-training/runs/nn6vcwsg,False,,,
5zc7wlva,entr_n1_rlc0.05_g0.9_norm_PPO_ent0.01_c256_ema_aux0.01_r35,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.05,0.01,entropy,0.9,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3566.719970703125,2.7416679859161377,0.2540954649448395,69.40253490395844,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/5zc7wlva,False,,,
mv7camke,entr_n1_rlc0.05_g0.9_norm_PPO_ent0.01_c256_ema_aux0.005_r34,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.05,0.005,entropy,0.9,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3868.56005859375,2.6923203468322754,0.2536061704158783,64.52738532610238,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/mv7camke,False,,,
0yii6d18,entr_n1_rlc0.05_g0.9_norm_PPO_ent0.01_c256_ema_noaux_r33,a4i0r9oo,rl-entropy-gamma,finished,RL,True,False,False,False,False,False,False,False,1500.0,True,0.05,0.0,entropy,0.9,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,4507.81982421875,2.655381202697754,0.2512992024421692,73.34913655929267,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/0yii6d18,False,,,
wdj103p4,entr_n1_rlc0.05_g0.5_norm_PPO_ent0.01_c256_ema_aux0.01_r32,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.05,0.01,entropy,0.5,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3576.340087890625,2.736598014831543,0.2536047101020813,35.8503638477996,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/wdj103p4,False,,,
9norif39,entr_n1_rlc0.05_g0.5_norm_PPO_ent0.01_c256_ema_aux0.005_r31,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.05,0.005,entropy,0.5,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3863.81005859375,2.694046258926392,0.253414124250412,32.54077810700983,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/9norif39,False,,,
szgeq99g,entr_n1_rlc0.05_g0.1_norm_PPO_ent0.01_c256_ema_aux0.01_r29,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.05,0.01,entropy,0.1,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3568.840087890625,2.738576889038086,0.2536704540252685,65.28105421364307,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/szgeq99g,False,,,
bz6ce90r,entr_n1_rlc0.05_g0.1_norm_PPO_ent0.01_c256_ema_aux0.005_r28,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.05,0.005,entropy,0.1,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3865.10009765625,2.691558599472046,0.253522515296936,31.55145000480115,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/bz6ce90r,False,,,
7nxc8i8o,entr_n1_rlc0.05_g0.1_norm_PPO_ent0.01_c256_ema_noaux_r27,a4i0r9oo,rl-entropy-gamma,finished,RL,True,False,False,False,False,False,False,False,1500.0,True,0.05,0.0,entropy,0.1,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,4508.7900390625,2.655546188354492,0.2511373460292816,59.29225676925853,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/7nxc8i8o,False,,,
qckcaxf3,entr_n1_rlc0.05_g0_norm_PPO_ent0.01_c256_ema_aux0.01_r26,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.05,0.01,entropy,0.0,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3566.35009765625,2.74018669128418,0.2537129521369934,28.282333055045456,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/qckcaxf3,False,,,
3uqvtv6d,entr_n1_rlc0.05_g0_norm_PPO_ent0.01_c256_ema_aux0.005_r25,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.05,0.005,entropy,0.0,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3869.860107421875,2.691189765930176,0.2536098062992096,31.063696641940624,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/3uqvtv6d,False,,,
mdq6roh0,entr_n1_rlc0.05_g0_norm_PPO_ent0.01_c256_ema_noaux_r24,a4i0r9oo,rl-entropy-gamma,finished,RL,True,False,False,False,False,False,False,False,1500.0,True,0.05,0.0,entropy,0.0,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,4510.85009765625,2.656058549880981,0.2514876127243042,29.135927068069577,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/mdq6roh0,False,,,
o8oyymed,entr_n1_rlc0.01_g0.9_norm_PPO_ent0.01_c256_ema_aux0.01_r23,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.01,0.01,entropy,0.9,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3574.570068359375,2.738002061843872,0.2536238729953766,53.91986334789544,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/o8oyymed,False,,,
4nwxzxsl,entr_n1_rlc0.01_g0.9_norm_PPO_ent0.01_c256_ema_aux0.005_r22,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.01,0.005,entropy,0.9,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3866.8701171875,2.692091941833496,0.2538918256759643,63.74882284319028,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/4nwxzxsl,False,,,
t03zd20f,entr_n1_rlc0.01_g0.9_norm_PPO_ent0.01_c256_ema_noaux_r21,a4i0r9oo,rl-entropy-gamma,finished,RL,True,False,False,False,False,False,False,False,1500.0,True,0.01,0.0,entropy,0.9,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,4512.47998046875,2.6561145782470703,0.2517443895339966,47.18369678640738,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/t03zd20f,False,,,
i28yp4dz,entr_n1_rlc0.01_g0.5_norm_PPO_ent0.01_c256_ema_aux0.01_r20,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.01,0.01,entropy,0.5,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3571.5,2.739133358001709,0.2538315653800964,41.21452831523493,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/i28yp4dz,False,,,
jfvkkrkt,entr_n1_rlc0.01_g0.5_norm_PPO_ent0.01_c256_ema_aux0.005_r19,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.01,0.005,entropy,0.5,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3870.1298828125,2.692382574081421,0.2536433637142181,29.21198336686939,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/jfvkkrkt,False,,,
eofnkaqp,entr_n1_rlc0.01_g0.5_norm_PPO_ent0.01_c256_ema_noaux_r18,a4i0r9oo,rl-entropy-gamma,finished,RL,True,False,False,False,False,False,False,False,1500.0,True,0.01,0.0,entropy,0.5,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,4510.330078125,2.656348943710327,0.251895546913147,63.70605882443488,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/eofnkaqp,False,,,
e6ytr7j0,entr_n1_rlc0.01_g0.1_norm_PPO_ent0.01_c256_ema_aux0.01_r17,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.01,0.01,entropy,0.1,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3569.43994140625,2.7397427558898926,0.2537400424480438,28.606526718940582,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/e6ytr7j0,False,,,
4xgizawa,entr_n1_rlc0.01_g0.1_norm_PPO_ent0.01_c256_ema_aux0.005_r16,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.01,0.005,entropy,0.1,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3869.860107421875,2.6924383640289307,0.2534167170524597,27.79179293382913,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/4xgizawa,False,,,
7yg12cly,entr_n1_rlc0.01_g0.1_norm_PPO_ent0.01_c256_ema_noaux_r15,a4i0r9oo,rl-entropy-gamma,finished,RL,True,False,False,False,False,False,False,False,1500.0,True,0.01,0.0,entropy,0.1,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,4509.9501953125,2.655088424682617,0.2515415251255035,29.73657831409946,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/7yg12cly,False,,,
xguwhdvb,entr_n1_rlc0.01_g0_norm_PPO_ent0.01_c256_ema_aux0.01_r14,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.01,0.01,entropy,0.0,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3573.85009765625,2.7387890815734863,0.2537294626235962,30.235279879067093,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/xguwhdvb,False,,,
24j44tw0,entr_n1_rlc0.01_g0_norm_PPO_ent0.01_c256_ema_aux0.005_r13,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.01,0.005,entropy,0.0,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3869.489990234375,2.690312147140503,0.2536564767360687,30.0238863886334,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/24j44tw0,False,,,
yw519r9n,entr_n1_rlc0.01_g0_norm_PPO_ent0.01_c256_ema_noaux_r12,a4i0r9oo,rl-entropy-gamma,finished,RL,True,False,False,False,False,False,False,False,1500.0,True,0.01,0.0,entropy,0.0,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,4511.68994140625,2.6568715572357178,0.2517116665840149,29.17680920381099,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/yw519r9n,False,,,
6ngi90jy,entr_n1_rlc0.001_g0.9_norm_PPO_ent0.01_c256_ema_aux0.01_r11,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.001,0.01,entropy,0.9,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3573.699951171875,2.738155603408813,0.2541025280952453,40.2395637803711,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/6ngi90jy,False,,,
ft67r18y,entr_n1_rlc0.001_g0.9_norm_PPO_ent0.01_c256_ema_aux0.005_r10,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.001,0.005,entropy,0.9,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3871.679931640625,2.692225933074951,0.2535780668258667,31.381400102749467,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/ft67r18y,False,,,
yx8usstd,entr_n1_rlc0.001_g0.9_norm_PPO_ent0.01_c256_ema_noaux_r09,a4i0r9oo,rl-entropy-gamma,finished,RL,True,False,False,False,False,False,False,False,1500.0,True,0.001,0.0,entropy,0.9,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,4511.4501953125,2.65698766708374,0.2517146468162536,58.64508853293955,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/yx8usstd,False,,,
11va0wq3,entr_n1_rlc0.001_g0.5_norm_PPO_ent0.01_c256_ema_aux0.01_r08,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.001,0.01,entropy,0.5,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3574.39990234375,2.738811731338501,0.2535827457904815,31.752976946067065,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/11va0wq3,False,,,
rbv3mdcb,entr_n1_rlc0.001_g0.5_norm_PPO_ent0.01_c256_ema_aux0.005_r07,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.001,0.005,entropy,0.5,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3870.419921875,2.691697120666504,0.2537438869476318,30.764490090310577,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/rbv3mdcb,False,,,
rqu9pjic,entr_n1_rlc0.001_g0.5_norm_PPO_ent0.01_c256_ema_noaux_r06,a4i0r9oo,rl-entropy-gamma,finished,RL,True,False,False,False,False,False,False,False,1500.0,True,0.001,0.0,entropy,0.5,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,4508.14990234375,2.655862331390381,0.251504510641098,30.88664043787867,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/rqu9pjic,False,,,
fpzor6qu,entr_n1_rlc0.001_g0.1_norm_PPO_ent0.01_c256_ema_aux0.01_r05,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.001,0.01,entropy,0.1,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3571.60009765625,2.7382924556732178,0.2538279592990875,33.074214939028025,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/fpzor6qu,False,,,
44gvecr5,entr_n1_rlc0.001_g0.1_norm_PPO_ent0.01_c256_ema_aux0.005_r04,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.001,0.005,entropy,0.1,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3870.300048828125,2.691230535507202,0.2535086870193481,31.835448627360165,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/44gvecr5,False,,,
v7v8dlox,entr_n1_rlc0.001_g0.1_norm_PPO_ent0.01_c256_ema_noaux_r03,a4i0r9oo,rl-entropy-gamma,finished,RL,True,False,False,False,False,False,False,False,1500.0,True,0.001,0.0,entropy,0.1,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,4513.52001953125,2.6577205657958984,0.2516284584999084,64.20875943498686,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/v7v8dlox,False,,,
hhul8c7k,entr_n1_rlc0.001_g0_norm_PPO_ent0.01_c256_ema_aux0.01_r02,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.001,0.01,entropy,0.0,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3567.35009765625,2.740194082260132,0.2540383338928222,64.78438469395041,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/hhul8c7k,False,,,
zitnio8z,entr_n1_rlc0.001_g0_norm_PPO_ent0.01_c256_ema_aux0.005_r01,a4i0r9oo,rl-entropy-gamma,finished,RL + Aux,True,True,False,False,False,False,False,False,1500.0,True,0.001,0.005,entropy,0.0,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3865.39990234375,2.692223310470581,0.2538673877716064,35.81745050102472,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/zitnio8z,False,,,
2gw8x1rm,entr_n1_rlc0.001_g0_norm_PPO_ent0.01_c256_ema_noaux_r00,a4i0r9oo,rl-entropy-gamma,finished,RL,True,False,False,False,False,False,False,False,1500.0,True,0.001,0.0,entropy,0.0,,,,,1.0,0.01,ppo,critic,[256],True,,,,,,,,,,,4507.9599609375,2.656678438186645,0.2517651915550232,67.52858255396131,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/2gw8x1rm,False,,,
n48lk0pi,norl_aux0.01_r88,u82gtc95,cpb-sweep,finished,Aux,False,True,False,False,False,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,,,,4048.469970703125,2.7748751640319824,0.2547124028205871,51.02820736169815,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/n48lk0pi,False,,,
5ci9608b,norl_aux0.01_topo1.0_r87,u82gtc95,cpb-sweep,finished,Aux + Topo,False,True,False,True,False,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,,,,4406.22509765625,2.958617210388184,0.6179409623146057,98.42793923988938,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/5ci9608b,False,,,
kqza13qe,norl_aux0.01_topo0.5_r86,u82gtc95,cpb-sweep,finished,Aux + Topo,False,True,False,True,False,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,,,,4147.72998046875,2.811819553375244,0.433993250131607,89.22710924316198,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/kqza13qe,False,,,
rph7dht8,norl_aux0.01_topo0.1_r85,u82gtc95,cpb-sweep,finished,Aux + Topo,False,True,False,True,False,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,,,,4048.514892578125,2.7736191749572754,0.284368634223938,100.7750639775768,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/rph7dht8,False,,,
qk8ev6hc,norl_aux0.01_topo0_r84,u82gtc95,cpb-sweep,finished,Aux + Topo,False,True,False,True,False,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,,,,4044.264892578125,2.774705171585083,0.2548839151859283,51.3389834202826,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/qk8ev6hc,False,,,
c9ekg1gq,norl_noaux_topo1.0_r83,u82gtc95,cpb-sweep,finished,Topo,False,False,False,True,False,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,,,,4888.669921875,2.8968770503997803,0.5639866590499878,51.357235645875335,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/c9ekg1gq,False,,,
9bucksd6,norl_noaux_topo0.5_r82,u82gtc95,cpb-sweep,finished,Topo,False,False,False,True,False,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,,,,4702.47509765625,2.758436918258667,0.3952343761920929,49.98252950282768,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/9bucksd6,False,,,
q8mp6fbr,norl_noaux_topo0.1_r81,u82gtc95,cpb-sweep,finished,Topo,False,False,False,True,False,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,,,,4639.0400390625,2.7247354984283447,0.2753098607063293,102.2577508026734,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/q8mp6fbr,False,,,
rv75wv4r,norl_noaux_topo0_r80,u82gtc95,cpb-sweep,finished,Topo,False,False,False,True,False,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,,,,4633.080078125,2.725400447845459,0.2520999014377594,102.13312022481114,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/rv75wv4r,False,,,
yws04eml,norl_aux0.01_cpb_n4_a0.1_r79,u82gtc95,cpb-sweep,finished,Aux + CPB,False,True,False,False,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,True,4.0,0.1,3002.014892578125,3.6324636936187744,0.2529293000698089,103.58896424714476,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/yws04eml,False,,,
q91etazc,norl_aux0.01_topo1.0_cpb_n4_a0.1_r78,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,True,4.0,0.1,3006.68505859375,3.596002101898194,0.2538568675518036,100.2838914329186,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/q91etazc,False,,,
asv9jkav,norl_aux0.01_topo0.5_cpb_n4_a0.1_r77,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,True,4.0,0.1,2998.530029296875,3.61008095741272,0.2533476948738098,90.22655247477816,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/asv9jkav,False,,,
gztg9pqw,norl_aux0.01_topo0.1_cpb_n4_a0.1_r76,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,True,4.0,0.1,2996.3349609375,3.6179821491241455,0.2521109282970428,52.20856911176816,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/gztg9pqw,False,,,
tbomgrx8,norl_aux0.01_topo0_cpb_n4_a0.1_r75,u82gtc95,cpb-sweep,finished,Aux + Topo + CPB,False,True,False,True,True,False,False,False,500.0,False,0.1,0.01,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,True,4.0,0.1,2997.97998046875,3.630591630935669,0.25185427069664,73.26003652205691,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/tbomgrx8,False,,,
q35jtgp0,norl_noaux_cpb_n4_a0.1_r74,u82gtc95,cpb-sweep,finished,CPB,False,False,False,False,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,,,True,4.0,0.1,3053.35009765625,3.706706762313843,0.2516372501850128,52.02594579197466,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/q35jtgp0,False,,,
dpthudgs,norl_noaux_topo1.0_cpb_n4_a0.1_r73,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,1.0,True,4.0,0.1,3058.429931640625,3.662185907363891,0.2550000846385956,107.0490803020075,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/dpthudgs,False,,,
m8zsfby1,norl_noaux_topo0.5_cpb_n4_a0.1_r72,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.5,True,4.0,0.1,3055.070068359375,3.675814151763916,0.2533994317054748,103.77262665098532,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/m8zsfby1,False,,,
z7tiyqn1,norl_noaux_topo0.1_cpb_n4_a0.1_r71,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.1,True,4.0,0.1,3055.6650390625,3.7028865814208975,0.2528589367866516,54.29838643805124,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/z7tiyqn1,False,,,
uwtfxz7g,norl_noaux_topo0_cpb_n4_a0.1_r70,u82gtc95,cpb-sweep,finished,Topo + CPB,False,False,False,True,True,False,False,False,500.0,False,0.1,0.0,expert0,0.9,,,,,12.0,0.01,reinforce,mean,[256],False,,,,,,True,0.0,True,4.0,0.1,3056.090087890625,3.708362340927124,0.2521021366119385,60.112381304148585,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/uwtfxz7g,False,,,
